SignId,Id,X,Y,Z,Retro,Normalized_retro,angle,distance,UTC
5,41029,33.7872569,-84.4056251,245.317,48573.00,0.00000,0.000,0.000,66091.108
5,41030,33.7872568,-84.4056249,245.234,49087.00,0.00000,0.000,0.000,66091.108
5,41031,33.7872568,-84.4056249,245.149,49087.00,0.00000,0.000,0.000,66091.108
5,41032,33.7872567,-84.4056247,245.067,49087.00,0.00000,0.000,0.000,66091.109
5,41033,33.7872566,-84.4056247,244.983,48830.00,0.00000,0.000,0.000,66091.109
5,41034,33.7872565,-84.4056245,244.901,48830.00,0.00000,0.000,0.000,66091.109
5,41035,33.7872565,-84.4056246,244.814,49087.00,0.00000,0.000,0.000,66091.109
5,41095,33.7872563,-84.4056248,245.335,48830.00,0.00000,0.000,0.000,66091.122
5,41096,33.7872563,-84.4056249,245.251,48573.00,0.00000,0.000,0.000,66091.122
5,41097,33.7872563,-84.4056247,245.170,48573.00,0.00000,0.000,0.000,66091.122
5,41098,33.7872562,-84.4056248,245.087,49087.00,0.00000,0.000,0.000,66091.122
5,41099,33.7872561,-84.4056246,245.005,48573.00,0.00000,0.000,0.000,66091.122
5,41100,33.7872561,-84.4056245,244.924,48830.00,0.00000,0.000,0.000,66091.122
5,41101,33.7872560,-84.4056244,244.841,49087.00,0.00000,0.000,0.000,66091.122
5,41157,33.7872560,-84.4056250,245.350,49344.00,0.00000,0.000,0.000,66091.135
5,41158,33.7872559,-84.4056250,245.268,48573.00,0.00000,0.000,0.000,66091.135
5,41159,33.7872559,-84.4056249,245.187,48830.00,0.00000,0.000,0.000,66091.135
5,41160,33.7872558,-84.4056247,245.108,49344.00,0.00000,0.000,0.000,66091.135
5,41161,33.7872557,-84.4056247,245.026,48573.00,0.00000,0.000,0.000,66091.135
5,41162,33.7872557,-84.4056246,244.945,48316.00,0.00000,0.000,0.000,66091.135
5,41224,33.7872556,-84.4056252,245.365,49344.00,0.00000,0.000,0.000,66091.148
5,41225,33.7872555,-84.4056250,245.287,48573.00,0.00000,0.000,0.000,66091.148
5,41226,33.7872554,-84.4056249,245.208,48830.00,0.00000,0.000,0.000,66091.148
5,41227,33.7872554,-84.4056248,245.128,48573.00,0.00000,0.000,0.000,66091.148
5,41228,33.7872552,-84.4056246,245.051,48830.00,0.00000,0.000,0.000,66091.148
6,40789,33.7872581,-84.4056242,244.626,47802.00,0.00000,0.000,0.000,66091.055
6,40843,33.7872580,-84.4056248,245.090,49087.00,0.00000,0.000,0.000,66091.069
6,40844,33.7872580,-84.4056248,245.002,48573.00,0.00000,0.000,0.000,66091.069
6,40845,33.7872579,-84.4056247,244.914,49344.00,0.00000,0.000,0.000,66091.069
6,40846,33.7872579,-84.4056245,244.827,49344.00,0.00000,0.000,0.000,66091.069
6,40847,33.7872578,-84.4056244,244.740,49087.00,0.00000,0.000,0.000,66091.069
6,40848,33.7872577,-84.4056243,244.653,48059.00,0.00000,0.000,0.000,66091.069
6,40849,33.7872576,-84.4056241,244.566,47288.00,0.00000,0.000,0.000,66091.069
6,40904,33.7872577,-84.4056250,245.107,49087.00,0.00000,0.000,0.000,66091.082
6,40905,33.7872575,-84.4056247,245.023,49087.00,0.00000,0.000,0.000,66091.082
6,40906,33.7872575,-84.4056248,244.935,48573.00,0.00000,0.000,0.000,66091.082
6,40907,33.7872574,-84.4056244,244.852,48830.00,0.00000,0.000,0.000,66091.082
6,40908,33.7872573,-84.4056243,244.767,49087.00,0.00000,0.000,0.000,66091.082
6,40909,33.7872573,-84.4056243,244.679,48830.00,0.00000,0.000,0.000,66091.082
6,40910,33.7872572,-84.4056241,244.594,49601.00,0.00000,0.000,0.000,66091.082
6,40911,33.7872572,-84.4056241,244.506,44975.00,0.00000,0.000,0.000,66091.082
6,40969,33.7872571,-84.4056248,245.044,48573.00,0.00000,0.000,0.000,66091.095
6,40970,33.7872570,-84.4056246,244.960,49087.00,0.00000,0.000,0.000,66091.095
6,40971,33.7872569,-84.4056244,244.877,49087.00,0.00000,0.000,0.000,66091.095
6,40972,33.7872569,-84.4056244,244.792,49344.00,0.00000,0.000,0.000,66091.095
6,40973,33.7872568,-84.4056243,244.707,49087.00,0.00000,0.000,0.000,66091.095
6,40974,33.7872568,-84.4056242,244.620,48830.00,0.00000,0.000,0.000,66091.095
6,40975,33.7872568,-84.4056242,244.533,48830.00,0.00000,0.000,0.000,66091.095
6,41032,33.7872567,-84.4056247,245.067,49087.00,0.00000,0.000,0.000,66091.109
6,41033,33.7872566,-84.4056247,244.983,48830.00,0.00000,0.000,0.000,66091.109
6,41034,33.7872565,-84.4056245,244.901,48830.00,0.00000,0.000,0.000,66091.109
6,41035,33.7872565,-84.4056246,244.814,49087.00,0.00000,0.000,0.000,66091.109
6,41036,33.7872564,-84.4056243,244.734,49344.00,0.00000,0.000,0.000,66091.109
6,41037,33.7872562,-84.4056239,244.656,49087.00,0.00000,0.000,0.000,66091.109
6,41038,33.7872563,-84.4056240,244.567,49344.00,0.00000,0.000,0.000,66091.109
6,41039,33.7872562,-84.4056241,244.481,46774.00,0.00000,0.000,0.000,66091.109
6,41099,33.7872561,-84.4056246,245.005,48573.00,0.00000,0.000,0.000,66091.122
6,41100,33.7872561,-84.4056245,244.924,48830.00,0.00000,0.000,0.000,66091.122
6,41101,33.7872560,-84.4056244,244.841,49087.00,0.00000,0.000,0.000,66091.122
6,41102,33.7872560,-84.4056244,244.757,49087.00,0.00000,0.000,0.000,66091.122
6,41103,33.7872559,-84.4056243,244.676,48830.00,0.00000,0.000,0.000,66091.122
6,41104,33.7872559,-84.4056241,244.593,48830.00,0.00000,0.000,0.000,66091.122
6,41105,33.7872558,-84.4056239,244.513,48830.00,0.00000,0.000,0.000,66091.122
6,41161,33.7872557,-84.4056247,245.026,48573.00,0.00000,0.000,0.000,66091.135
6,41162,33.7872557,-84.4056246,244.945,48316.00,0.00000,0.000,0.000,66091.135
6,41163,33.7872556,-84.4056245,244.865,49087.00,0.00000,0.000,0.000,66091.135
6,41164,33.7872556,-84.4056245,244.783,48830.00,0.00000,0.000,0.000,66091.135
6,41165,33.7872555,-84.4056243,244.704,48830.00,0.00000,0.000,0.000,66091.135
6,41166,33.7872554,-84.4056241,244.624,48830.00,0.00000,0.000,0.000,66091.135
6,41167,33.7872554,-84.4056241,244.540,49344.00,0.00000,0.000,0.000,66091.135
6,41229,33.7872552,-84.4056244,244.973,48573.00,0.00000,0.000,0.000,66091.149
6,41230,33.7872551,-84.4056244,244.892,49087.00,0.00000,0.000,0.000,66091.149
6,41231,33.7872551,-84.4056243,244.812,49087.00,0.00000,0.000,0.000,66091.149
6,41232,33.7872550,-84.4056243,244.732,48830.00,0.00000,0.000,0.000,66091.149
6,41233,33.7872550,-84.4056242,244.651,48573.00,0.00000,0.000,0.000,66091.149
6,41234,33.7872549,-84.4056241,244.572,48573.00,0.00000,0.000,0.000,66091.149
6,41235,33.7872549,-84.4056240,244.492,47802.00,0.00000,0.000,0.000,66091.149
6,41298,33.7872547,-84.4056245,244.915,48830.00,0.00000,0.000,0.000,66091.162
6,41299,33.7872547,-84.4056245,244.834,48830.00,0.00000,0.000,0.000,66091.162
6,41300,33.7872546,-84.4056243,244.759,48830.00,0.00000,0.000,0.000,66091.162
6,41301,33.7872546,-84.4056243,244.678,48316.00,0.00000,0.000,0.000,66091.162
6,41302,33.7872545,-84.4056240,244.604,48830.00,0.00000,0.000,0.000,66091.162
6,41303,33.7872545,-84.4056241,244.522,49601.00,0.00000,0.000,0.000,66091.162
6,41362,33.7872542,-84.4056244,244.863,49087.00,0.00000,0.000,0.000,66091.175
6,41363,33.7872541,-84.4056241,244.790,48573.00,0.00000,0.000,0.000,66091.175
6,41364,33.7872541,-84.4056241,244.711,49087.00,0.00000,0.000,0.000,66091.175
6,41365,33.7872540,-84.4056241,244.632,48830.00,0.00000,0.000,0.000,66091.175
6,41366,33.7872540,-84.4056241,244.554,49087.00,0.00000,0.000,0.000,66091.175
7,41292,33.7872551,-84.4056250,245.383,48573.00,0.00000,0.000,0.000,66091.162
7,41293,33.7872550,-84.4056250,245.303,48830.00,0.00000,0.000,0.000,66091.162
7,41294,33.7872550,-84.4056250,245.225,49087.00,0.00000,0.000,0.000,66091.162
7,41295,33.7872549,-84.4056248,245.149,46774.00,0.00000,0.000,0.000,66091.162
7,41296,33.7872548,-84.4056246,245.071,48830.00,0.00000,0.000,0.000,66091.162
7,41297,33.7872548,-84.4056246,244.993,48573.00,0.00000,0.000,0.000,66091.162
7,41298,33.7872547,-84.4056245,244.915,48830.00,0.00000,0.000,0.000,66091.162
7,41355,33.7872545,-84.4056248,245.403,47802.00,0.00000,0.000,0.000,66091.175
7,41356,33.7872545,-84.4056248,245.325,49087.00,0.00000,0.000,0.000,66091.175
7,41357,33.7872545,-84.4056249,245.246,48830.00,0.00000,0.000,0.000,66091.175
7,41358,33.7872544,-84.4056247,245.170,48573.00,0.00000,0.000,0.000,66091.175
7,41359,33.7872544,-84.4056247,245.092,48573.00,0.00000,0.000,0.000,66091.175
7,41360,33.7872543,-84.4056246,245.017,49087.00,0.00000,0.000,0.000,66091.175
7,41361,33.7872542,-84.4056242,244.945,48830.00,0.00000,0.000,0.000,66091.175
7,41420,33.7872541,-84.4056249,245.343,48830.00,0.00000,0.000,0.000,66091.188
7,41421,33.7872540,-84.4056247,245.193,48316.00,0.00000,0.000,0.000,66091.188
7,41422,33.7872539,-84.4056247,245.117,48573.00,0.00000,0.000,0.000,66091.188
7,41423,33.7872539,-84.4056246,245.042,49601.00,0.00000,0.000,0.000,66091.189
7,41424,33.7872538,-84.4056245,244.966,49344.00,0.00000,0.000,0.000,66091.189
7,41483,33.7872536,-84.4056249,245.362,47545.00,0.00000,0.000,0.000,66091.202
7,41484,33.7872536,-84.4056248,245.288,48573.00,0.00000,0.000,0.000,66091.202
7,41485,33.7872535,-84.4056248,245.214,49087.00,0.00000,0.000,0.000,66091.202
7,41486,33.7872535,-84.4056248,245.139,48573.00,0.00000,0.000,0.000,66091.202
7,41487,33.7872534,-84.4056245,245.068,49087.00,0.00000,0.000,0.000,66091.202
7,41488,33.7872534,-84.4056245,244.993,48059.00,0.00000,0.000,0.000,66091.202
7,41549,33.7872531,-84.4056248,245.310,48059.00,0.00000,0.000,0.000,66091.215
7,41550,33.7872531,-84.4056247,245.238,47802.00,0.00000,0.000,0.000,66091.215
7,41551,33.7872530,-84.4056246,245.166,48059.00,0.00000,0.000,0.000,66091.215
7,41552,33.7872529,-84.4056244,245.095,48059.00,0.00000,0.000,0.000,66091.215
7,41553,33.7872529,-84.4056243,245.023,49087.00,0.00000,0.000,0.000,66091.215
7,41616,33.7872526,-84.4056247,245.262,47288.00,0.00000,0.000,0.000,66091.228
7,41617,33.7872526,-84.4056246,245.192,49344.00,0.00000,0.000,0.000,66091.228
7,41618,33.7872526,-84.4056246,245.118,48573.00,0.00000,0.000,0.000,66091.228
7,41619,33.7872525,-84.4056245,245.048,48830.00,0.00000,0.000,0.000,66091.228
7,41683,33.7872522,-84.4056248,245.214,46003.00,0.00000,0.000,0.000,66091.242
7,41684,33.7872521,-84.4056246,245.145,48830.00,0.00000,0.000,0.000,66091.242
7,41685,33.7872520,-84.4056244,245.078,48830.00,0.00000,0.000,0.000,66091.242
7,41749,33.7872517,-84.4056248,245.169,40606.00,0.00000,0.000,0.000,66091.255
7,41750,33.7872516,-84.4056245,245.106,48573.00,0.00000,0.000,0.000,66091.255
8,41425,33.7872537,-84.4056243,244.892,48830.00,0.00000,0.000,0.000,66091.189
8,41426,33.7872538,-84.4056244,244.813,48830.00,0.00000,0.000,0.000,66091.189
8,41427,33.7872536,-84.4056241,244.743,48573.00,0.00000,0.000,0.000,66091.189
8,41428,33.7872536,-84.4056241,244.665,48830.00,0.00000,0.000,0.000,66091.189
8,41429,33.7872535,-84.4056240,244.589,48573.00,0.00000,0.000,0.000,66091.189
8,41430,33.7872534,-84.4056238,244.517,47545.00,0.00000,0.000,0.000,66091.189
8,41483,33.7872536,-84.4056249,245.362,47545.00,0.00000,0.000,0.000,66091.202
8,41484,33.7872536,-84.4056248,245.288,48573.00,0.00000,0.000,0.000,66091.202
8,41485,33.7872535,-84.4056248,245.214,49087.00,0.00000,0.000,0.000,66091.202
8,41486,33.7872535,-84.4056248,245.139,48573.00,0.00000,0.000,0.000,66091.202
8,41487,33.7872534,-84.4056245,245.068,49087.00,0.00000,0.000,0.000,66091.202
8,41488,33.7872534,-84.4056245,244.993,48059.00,0.00000,0.000,0.000,66091.202
8,41489,33.7872533,-84.4056243,244.920,48830.00,0.00000,0.000,0.000,66091.202
8,41490,33.7872533,-84.4056244,244.842,49344.00,0.00000,0.000,0.000,66091.202
8,41491,33.7872532,-84.4056241,244.772,48830.00,0.00000,0.000,0.000,66091.202
8,41492,33.7872532,-84.4056242,244.695,48573.00,0.00000,0.000,0.000,66091.202
8,41493,33.7872531,-84.4056241,244.621,48573.00,0.00000,0.000,0.000,66091.202
8,41494,33.7872531,-84.4056240,244.546,46260.00,0.00000,0.000,0.000,66091.202
8,41549,33.7872531,-84.4056248,245.310,48059.00,0.00000,0.000,0.000,66091.215
8,41550,33.7872531,-84.4056247,245.238,47802.00,0.00000,0.000,0.000,66091.215
8,41551,33.7872530,-84.4056246,245.166,48059.00,0.00000,0.000,0.000,66091.215
8,41552,33.7872529,-84.4056244,245.095,48059.00,0.00000,0.000,0.000,66091.215
8,41553,33.7872529,-84.4056243,245.023,49087.00,0.00000,0.000,0.000,66091.215
8,41554,33.7872529,-84.4056245,244.946,49344.00,0.00000,0.000,0.000,66091.215
8,41555,33.7872528,-84.4056241,244.878,48830.00,0.00000,0.000,0.000,66091.215
8,41556,33.7872528,-84.4056242,244.802,48573.00,0.00000,0.000,0.000,66091.215
8,41557,33.7872527,-84.4056240,244.731,48316.00,0.00000,0.000,0.000,66091.215
8,41558,33.7872526,-84.4056240,244.657,48830.00,0.00000,0.000,0.000,66091.215
8,41616,33.7872526,-84.4056247,245.262,47288.00,0.00000,0.000,0.000,66091.228
8,41617,33.7872526,-84.4056246,245.192,49344.00,0.00000,0.000,0.000,66091.228
8,41618,33.7872526,-84.4056246,245.118,48573.00,0.00000,0.000,0.000,66091.228
8,41619,33.7872525,-84.4056245,245.048,48830.00,0.00000,0.000,0.000,66091.228
8,41620,33.7872524,-84.4056244,244.978,48830.00,0.00000,0.000,0.000,66091.229
8,41621,33.7872524,-84.4056243,244.906,48830.00,0.00000,0.000,0.000,66091.229
8,41622,33.7872524,-84.4056244,244.831,48830.00,0.00000,0.000,0.000,66091.229
8,41623,33.7872523,-84.4056241,244.764,49344.00,0.00000,0.000,0.000,66091.229
8,41624,33.7872522,-84.4056239,244.695,48316.00,0.00000,0.000,0.000,66091.229
8,41683,33.7872522,-84.4056248,245.214,46003.00,0.00000,0.000,0.000,66091.242
8,41684,33.7872521,-84.4056246,245.145,48830.00,0.00000,0.000,0.000,66091.242
8,41685,33.7872520,-84.4056244,245.078,48830.00,0.00000,0.000,0.000,66091.242
8,41686,33.7872520,-84.4056245,245.004,48830.00,0.00000,0.000,0.000,66091.242
8,41687,33.7872520,-84.4056244,244.935,49087.00,0.00000,0.000,0.000,66091.242
8,41688,33.7872519,-84.4056243,244.865,49087.00,0.00000,0.000,0.000,66091.242
8,41689,33.7872518,-84.4056241,244.797,48830.00,0.00000,0.000,0.000,66091.242
8,41690,33.7872518,-84.4056240,244.727,48059.00,0.00000,0.000,0.000,66091.242
8,41749,33.7872517,-84.4056248,245.169,40606.00,0.00000,0.000,0.000,66091.255
8,41750,33.7872516,-84.4056245,245.106,48573.00,0.00000,0.000,0.000,66091.255
8,41751,33.7872515,-84.4056244,245.037,48573.00,0.00000,0.000,0.000,66091.255
8,41752,33.7872515,-84.4056244,244.966,48059.00,0.00000,0.000,0.000,66091.255
8,41753,33.7872515,-84.4056243,244.898,48059.00,0.00000,0.000,0.000,66091.255
8,41754,33.7872514,-84.4056241,244.833,48316.00,0.00000,0.000,0.000,66091.255
8,41755,33.7872514,-84.4056242,244.759,45489.00,0.00000,0.000,0.000,66091.255
9,43041,33.7872585,-84.4056732,245.205,40349.00,0.00000,0.000,0.000,66091.535
9,43042,33.7872583,-84.4056728,245.121,49087.00,0.00000,0.000,0.000,66091.535
9,43043,33.7872583,-84.4056729,245.030,49344.00,0.00000,0.000,0.000,66091.535
9,43044,33.7872583,-84.4056727,244.942,48573.00,0.00000,0.000,0.000,66091.535
9,43045,33.7872581,-84.4056723,244.860,48830.00,0.00000,0.000,0.000,66091.535
9,43046,33.7872581,-84.4056723,244.769,48316.00,0.00000,0.000,0.000,66091.535
9,43105,33.7872579,-84.4056729,245.231,48830.00,0.00000,0.000,0.000,66091.548
9,43106,33.7872578,-84.4056726,245.147,49087.00,0.00000,0.000,0.000,66091.548
9,43107,33.7872578,-84.4056728,245.056,48830.00,0.00000,0.000,0.000,66091.548
9,43108,33.7872577,-84.4056726,244.972,48830.00,0.00000,0.000,0.000,66091.548
9,43109,33.7872577,-84.4056725,244.885,49087.00,0.00000,0.000,0.000,66091.548
9,43110,33.7872576,-84.4056724,244.799,48316.00,0.00000,0.000,0.000,66091.548
9,43166,33.7872575,-84.4056729,245.252,49087.00,0.00000,0.000,0.000,66091.561
9,43167,33.7872575,-84.4056731,245.162,49087.00,0.00000,0.000,0.000,66091.561
9,43168,33.7872574,-84.4056728,245.079,48573.00,0.00000,0.000,0.000,66091.561
9,43169,33.7872573,-84.4056727,244.995,49601.00,0.00000,0.000,0.000,66091.561
9,43170,33.7872572,-84.4056725,244.911,48830.00,0.00000,0.000,0.000,66091.561
9,43171,33.7872571,-84.4056723,244.829,49344.00,0.00000,0.000,0.000,66091.562
9,43172,33.7872571,-84.4056723,244.741,49087.00,0.00000,0.000,0.000,66091.562
9,43226,33.7872572,-84.4056734,245.351,47545.00,0.00000,0.000,0.000,66091.575
9,43227,33.7872571,-84.4056732,245.267,48573.00,0.00000,0.000,0.000,66091.575
9,43228,33.7872570,-84.4056730,245.186,49087.00,0.00000,0.000,0.000,66091.575
9,43229,33.7872569,-84.4056727,245.105,49087.00,0.00000,0.000,0.000,66091.575
9,43230,33.7872568,-84.4056726,245.020,49087.00,0.00000,0.000,0.000,66091.575
9,43231,33.7872568,-84.4056726,244.936,49858.00,0.00000,0.000,0.000,66091.575
9,43232,33.7872567,-84.4056724,244.853,48573.00,0.00000,0.000,0.000,66091.575
9,43233,33.7872567,-84.4056724,244.767,48573.00,0.00000,0.000,0.000,66091.575
9,43288,33.7872567,-84.4056733,245.370,48830.00,0.00000,0.000,0.000,66091.588
9,43289,33.7872566,-84.4056732,245.289,48573.00,0.00000,0.000,0.000,66091.588
9,43290,33.7872565,-84.4056730,245.207,49087.00,0.00000,0.000,0.000,66091.588
9,43291,33.7872565,-84.4056730,245.123,49344.00,0.00000,0.000,0.000,66091.588
9,43292,33.7872564,-84.4056728,245.043,48830.00,0.00000,0.000,0.000,66091.588
9,43293,33.7872563,-84.4056727,244.960,49087.00,0.00000,0.000,0.000,66091.588
9,43294,33.7872562,-84.4056724,244.881,48573.00,0.00000,0.000,0.000,66091.588
9,43295,33.7872562,-84.4056724,244.796,48573.00,0.00000,0.000,0.000,66091.588
9,43355,33.7872563,-84.4056735,245.385,48830.00,0.00000,0.000,0.000,66091.601
9,43356,33.7872562,-84.4056733,245.306,49087.00,0.00000,0.000,0.000,66091.601
9,43357,33.7872561,-84.4056732,245.225,48830.00,0.00000,0.000,0.000,66091.601
9,43358,33.7872560,-84.4056730,245.146,49087.00,0.00000,0.000,0.000,66091.601
9,43359,33.7872559,-84.4056729,245.065,49087.00,0.00000,0.000,0.000,66091.601
9,43360,33.7872559,-84.4056728,244.983,49858.00,0.00000,0.000,0.000,66091.601
9,43361,33.7872557,-84.4056724,244.908,48830.00,0.00000,0.000,0.000,66091.601
9,43362,33.7872557,-84.4056725,244.823,49087.00,0.00000,0.000,0.000,66091.602
9,43420,33.7872557,-84.4056732,245.407,48573.00,0.00000,0.000,0.000,66091.615
9,43421,33.7872557,-84.4056733,245.325,49087.00,0.00000,0.000,0.000,66091.615
9,43422,33.7872555,-84.4056729,245.250,48830.00,0.00000,0.000,0.000,66091.615
9,43423,33.7872556,-84.4056731,245.167,48830.00,0.00000,0.000,0.000,66091.615
9,43424,33.7872554,-84.4056727,245.091,49087.00,0.00000,0.000,0.000,66091.615
9,43425,33.7872554,-84.4056727,245.009,49087.00,0.00000,0.000,0.000,66091.615
9,43426,33.7872553,-84.4056727,244.929,48830.00,0.00000,0.000,0.000,66091.615
9,43490,33.7872553,-84.4056736,245.421,48830.00,0.00000,0.000,0.000,66091.628
9,43491,33.7872552,-84.4056734,245.345,48573.00,0.00000,0.000,0.000,66091.628
9,43492,33.7872552,-84.4056732,245.267,48830.00,0.00000,0.000,0.000,66091.628
9,43493,33.7872551,-84.4056732,245.188,49087.00,0.00000,0.000,0.000,66091.628
9,43494,33.7872550,-84.4056730,245.111,49087.00,0.00000,0.000,0.000,66091.628
9,43495,33.7872550,-84.4056729,245.033,48316.00,0.00000,0.000,0.000,66091.628
9,43496,33.7872549,-84.4056727,244.957,48830.00,0.00000,0.000,0.000,66091.628
9,43558,33.7872548,-84.4056736,245.439,48830.00,0.00000,0.000,0.000,66091.641
9,43559,33.7872547,-84.4056734,245.364,49087.00,0.00000,0.000,0.000,66091.641
9,43560,33.7872547,-84.4056732,245.287,48573.00,0.00000,0.000,0.000,66091.641
9,43561,33.7872546,-84.4056732,245.210,49087.00,0.00000,0.000,0.000,66091.641
9,43562,33.7872546,-84.4056731,245.134,49344.00,0.00000,0.000,0.000,66091.641
9,43563,33.7872545,-84.4056729,245.058,49344.00,0.00000,0.000,0.000,66091.641
9,43633,33.7872543,-84.4056735,245.381,49087.00,0.00000,0.000,0.000,66091.655
9,43634,33.7872542,-84.4056733,245.307,48830.00,0.00000,0.000,0.000,66091.655
9,43635,33.7872542,-84.4056733,245.231,49344.00,0.00000,0.000,0.000,66091.655
9,43636,33.7872541,-84.4056731,245.157,49087.00,0.00000,0.000,0.000,66091.655
10,43111,33.7872575,-84.4056722,244.713,47802.00,0.00000,0.000,0.000,66091.548
10,43167,33.7872575,-84.4056731,245.162,49087.00,0.00000,0.000,0.000,66091.561
10,43168,33.7872574,-84.4056728,245.079,48573.00,0.00000,0.000,0.000,66091.561
10,43169,33.7872573,-84.4056727,244.995,49601.00,0.00000,0.000,0.000,66091.561
10,43170,33.7872572,-84.4056725,244.911,48830.00,0.00000,0.000,0.000,66091.561
10,43171,33.7872571,-84.4056723,244.829,49344.00,0.00000,0.000,0.000,66091.562
10,43172,33.7872571,-84.4056723,244.741,49087.00,0.00000,0.000,0.000,66091.562
10,43173,33.7872570,-84.4056722,244.655,47802.00,0.00000,0.000,0.000,66091.562
10,43228,33.7872570,-84.4056730,245.186,49087.00,0.00000,0.000,0.000,66091.575
10,43229,33.7872569,-84.4056727,245.105,49087.00,0.00000,0.000,0.000,66091.575
10,43230,33.7872568,-84.4056726,245.020,49087.00,0.00000,0.000,0.000,66091.575
10,43231,33.7872568,-84.4056726,244.936,49858.00,0.00000,0.000,0.000,66091.575
10,43232,33.7872567,-84.4056724,244.853,48573.00,0.00000,0.000,0.000,66091.575
10,43233,33.7872567,-84.4056724,244.767,48573.00,0.00000,0.000,0.000,66091.575
10,43234,33.7872566,-84.4056722,244.686,49344.00,0.00000,0.000,0.000,66091.575
10,43291,33.7872565,-84.4056730,245.123,49344.00,0.00000,0.000,0.000,66091.588
10,43292,33.7872564,-84.4056728,245.043,48830.00,0.00000,0.000,0.000,66091.588
10,43293,33.7872563,-84.4056727,244.960,49087.00,0.00000,0.000,0.000,66091.588
10,43294,33.7872562,-84.4056724,244.881,48573.00,0.00000,0.000,0.000,66091.588
10,43295,33.7872562,-84.4056724,244.796,48573.00,0.00000,0.000,0.000,66091.588
10,43296,33.7872561,-84.4056722,244.717,48830.00,0.00000,0.000,0.000,66091.588
10,43297,33.7872560,-84.4056721,244.634,49601.00,0.00000,0.000,0.000,66091.588
10,43298,33.7872560,-84.4056720,244.552,46774.00,0.00000,0.000,0.000,66091.588
10,43358,33.7872560,-84.4056730,245.146,49087.00,0.00000,0.000,0.000,66091.601
10,43359,33.7872559,-84.4056729,245.065,49087.00,0.00000,0.000,0.000,66091.601
10,43360,33.7872559,-84.4056728,244.983,49858.00,0.00000,0.000,0.000,66091.601
10,43361,33.7872557,-84.4056724,244.908,48830.00,0.00000,0.000,0.000,66091.601
10,43362,33.7872557,-84.4056725,244.823,49087.00,0.00000,0.000,0.000,66091.602
10,43363,33.7872556,-84.4056723,244.744,48830.00,0.00000,0.000,0.000,66091.602
10,43364,33.7872556,-84.4056721,244.664,48830.00,0.00000,0.000,0.000,66091.602
10,43365,33.7872555,-84.4056720,244.584,48573.00,0.00000,0.000,0.000,66091.602
10,43424,33.7872554,-84.4056727,245.091,49087.00,0.00000,0.000,0.000,66091.615
10,43425,33.7872554,-84.4056727,245.009,49087.00,0.00000,0.000,0.000,66091.615
10,43426,33.7872553,-84.4056727,244.929,48830.00,0.00000,0.000,0.000,66091.615
10,43427,33.7872552,-84.4056724,244.854,49087.00,0.00000,0.000,0.000,66091.615
10,43428,33.7872552,-84.4056724,244.772,49601.00,0.00000,0.000,0.000,66091.615
10,43429,33.7872552,-84.4056724,244.688,49087.00,0.00000,0.000,0.000,66091.615
10,43430,33.7872551,-84.4056721,244.614,49087.00,0.00000,0.000,0.000,66091.615
10,43494,33.7872550,-84.4056730,245.111,49087.00,0.00000,0.000,0.000,66091.628
10,43495,33.7872550,-84.4056729,245.033,48316.00,0.00000,0.000,0.000,66091.628
10,43496,33.7872549,-84.4056727,244.957,48830.00,0.00000,0.000,0.000,66091.628
10,43497,33.7872548,-84.4056726,244.879,49344.00,0.00000,0.000,0.000,66091.628
10,43498,33.7872547,-84.4056723,244.804,48573.00,0.00000,0.000,0.000,66091.628
10,43499,33.7872547,-84.4056723,244.725,48573.00,0.00000,0.000,0.000,66091.628
10,43500,33.7872546,-84.4056722,244.647,48573.00,0.00000,0.000,0.000,66091.628
10,43501,33.7872545,-84.4056718,244.574,48830.00,0.00000,0.000,0.000,66091.628
10,43563,33.7872545,-84.4056729,245.058,49344.00,0.00000,0.000,0.000,66091.641
10,43564,33.7872544,-84.4056727,244.984,49601.00,0.00000,0.000,0.000,66091.641
10,43565,33.7872544,-84.4056727,244.904,48316.00,0.00000,0.000,0.000,66091.641
10,43566,33.7872543,-84.4056726,244.829,48830.00,0.00000,0.000,0.000,66091.642
10,43567,33.7872542,-84.4056724,244.753,48830.00,0.00000,0.000,0.000,66091.642
10,43568,33.7872542,-84.4056723,244.676,48830.00,0.00000,0.000,0.000,66091.642
10,43569,33.7872541,-84.4056722,244.600,48830.00,0.00000,0.000,0.000,66091.642
10,43638,33.7872540,-84.4056728,245.009,48316.00,0.00000,0.000,0.000,66091.655
10,43639,33.7872539,-84.4056727,244.934,48573.00,0.00000,0.000,0.000,66091.655
10,43640,33.7872538,-84.4056725,244.859,48573.00,0.00000,0.000,0.000,66091.655
10,43641,33.7872538,-84.4056724,244.785,48830.00,0.00000,0.000,0.000,66091.655
10,43642,33.7872537,-84.4056724,244.708,48830.00,0.00000,0.000,0.000,66091.655
10,43643,33.7872537,-84.4056723,244.633,49087.00,0.00000,0.000,0.000,66091.655
10,43644,33.7872536,-84.4056720,244.560,48830.00,0.00000,0.000,0.000,66091.655
10,43715,33.7872533,-84.4056726,244.814,48830.00,0.00000,0.000,0.000,66091.668
10,43716,33.7872532,-84.4056722,244.746,49087.00,0.00000,0.000,0.000,66091.668
10,43717,33.7872532,-84.4056723,244.669,48830.00,0.00000,0.000,0.000,66091.668
11,43632,33.7872544,-84.4056736,245.457,45232.00,0.00000,0.000,0.000,66091.655
